edit_label,rule_type,kind,forms,first_cycle,last_cycle,n_cycles_observed,n_expression_changes
ffiec041_R0610.7382,quality,complex,041,2019-12-31,2022-12-31,4,1
ffiec041_R0610.7383,quality,complex,041,2019-12-31,2022-12-31,4,1
ffiec041_R0780.7230,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R0780.7231,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R0780.7232,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R0780.7233,quality,compound,041,2019-12-31,2023-12-31,5,1
ffiec041_R0780.7234,validity,completeness,041,2019-12-31,2020-12-31,2,0
ffiec041_R0780.7235,quality,function,041,2019-12-31,2023-12-31,5,0
ffiec041_R0780.7299,quality,completeness,041,2019-12-31,2020-12-31,2,0
ffiec041_R0792.7228,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R1050.7236,quality,value_domain,041,2019-12-31,2023-12-31,5,0
ffiec041_R1435.7165,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7166,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7167,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7168,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7169,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7170,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7171,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7172,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7173,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7174,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7175,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7176,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7177,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7178,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7179,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7180,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7181,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7182,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7183,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7184,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7185,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7186,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7187,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7188,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7189,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7190,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7191,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7192,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7193,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7194,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7195,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7196,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7197,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7198,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7199,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7200,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7201,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7202,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7203,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7204,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7205,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7206,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7207,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7208,quality,compound,041,2019-12-31,2025-06-30,8,1
ffiec041_R1435.7209,quality,compound,041,2019-12-31,2025-06-30,8,1
ffiec041_R1435.7210,quality,compound,041,2019-12-31,2025-06-30,8,1
ffiec041_R1435.7211,quality,compound,041,2019-12-31,2025-06-30,8,1
ffiec041_R1435.7212,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7213,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7214,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7215,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7216,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7217,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7218,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7219,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7220,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7221,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7222,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7337,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7338,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7339,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7340,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7341,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7342,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7343,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7344,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7345,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7346,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7347,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R1435.7348,quality,compound,041,2019-12-31,2025-06-30,8,0
ffiec041_R2006.7241,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R2006.7242,quality,value_domain,041,2019-12-31,2023-12-31,5,0
ffiec041_R2006.7243,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7244,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7245,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7246,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7247,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7248,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7249,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7250,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7251,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7252,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7253,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7254,validity,compound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7255,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7256,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7257,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7258,quality,bound,041,2019-12-31,2026-06-30,12,1
ffiec041_R2006.7259,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7260,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7261,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7262,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7263,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7264,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7265,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7266,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7267,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7268,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7269,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7270,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7271,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7272,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7273,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7274,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7275,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7276,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7277,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7278,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7279,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7280,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7281,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7282,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7283,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7284,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7285,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2006.7406,quality,value_domain,041,2019-12-31,2023-12-31,5,0
ffiec041_R2006.7446,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R2040.7290,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R2040.7291,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R2040.7292,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R2040.7293,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R2180.7407,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7408,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7409,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7410,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7411,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7412,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7413,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2180.7414,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R2300.7294,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R2300.7295,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R2550.7386,quality,compound,041,2019-12-31,2019-12-31,1,0
ffiec041_R2550.7387,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R4240.7420,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R4240.7421,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R4980.7223,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R4980.7224,quality,bound,041,2019-12-31,2026-06-30,12,0
ffiec041_R5081.7425,quality,value_domain,041,2019-12-31,2023-12-31,5,0
ffiec041_R5660.7423,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R5660.7424,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R5662.7422,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R5664.7415,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R6450.7296,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R6450.7297,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7174,quality,completeness,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7175,quality,completeness,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7300,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7301,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7302,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7303,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7304,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7305,quality,compound,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7306,quality,compound,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7307,quality,compound,041,2019-12-31,2023-12-31,5,1
ffiec041_R7020.7308,quality,compound,041,2019-12-31,2023-12-31,5,1
ffiec041_R7020.7309,quality,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7310,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7311,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7312,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7313,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7314,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7315,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7316,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7317,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7318,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7319,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7320,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7321,quality,compound,041,2019-12-31,2023-12-31,5,2
ffiec041_R7020.7322,validity,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7323,validity,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7324,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7325,quality,compound,041,2019-12-31,2023-12-31,5,2
ffiec041_R7020.7326,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7327,quality,completeness,041,2019-12-31,2023-12-31,5,0
ffiec041_R7020.7328,quality,compound,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7329,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7330,quality,value_domain,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7331,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7332,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7333,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7334,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7335,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7336,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7353,quality,compound,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7354,quality,compound,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7355,quality,compound,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7356,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7357,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7358,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7359,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7360,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7361,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7362,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7363,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7364,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7365,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7366,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7367,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7368,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7369,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7370,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7371,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7372,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7373,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7374,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7375,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7376,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7377,quality,value_domain,041,2019-12-31,2026-06-30,12,2
ffiec041_R7020.7378,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7379,quality,value_domain,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7384,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7385,quality,completeness,041,2019-12-31,2026-06-30,12,0
ffiec041_R7020.7426,quality,completeness,041,2019-12-31,2026-06-30,12,1
ffiec041_R7020.7427,quality,completeness,041,2019-12-31,2019-12-31,1,0
ffiec041_R7020.7434,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7550.7435,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7550.7436,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7437,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7438,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7439,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7440,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7441,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7442,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7443,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7444,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7576.7445,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R7581.7428,quality,function,041,2019-12-31,2026-06-30,12,0
ffiec041_R7581.7429,quality,function,041,2019-12-31,2026-06-30,12,0
ffiec041_R7587.7430,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R7587.7431,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R7587.7432,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R7587.7433,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R8460.7447,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R8460.7448,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_R8460.7449,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R8460.7450,quality,complex,041,2019-12-31,2026-06-30,12,0
ffiec041_R8460.7451,quality,value_domain,041,2019-12-31,2026-06-30,12,0
ffiec041_S4522.7289,quality,completeness,041,2019-12-31,2026-06-30,12,0
ffiec051_R0002.7452,quality,value_domain,051,2019-12-31,2026-06-30,12,1
ffiec051_R0190.7416,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R0190.7417,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R0190.7418,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R0190.7419,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R0230.7225,validity,completeness,051,2019-12-31,2023-12-31,5,0
ffiec051_R0230.7226,quality,compound,051,2019-12-31,2026-06-30,12,3
ffiec051_R0230.7237,quality,value_domain,051,2019-12-31,2023-12-31,5,1
ffiec051_R0230.7238,quality,value_domain,051,2019-12-31,2023-12-31,5,1
ffiec051_R0230.7239,quality,value_domain,051,2019-12-31,2026-06-30,12,1
ffiec051_R0230.7240,quality,value_domain,051,2019-12-31,2026-06-30,12,2
ffiec051_R0350.7393,quality,compound,051,2019-12-31,2026-06-30,12,0
ffiec051_R0350.7394,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R0350.7395,quality,function,051,2019-12-31,2026-06-30,12,1
ffiec051_R0350.7396,quality,value_domain,051,2019-12-31,2026-06-30,12,1
ffiec051_R0527.7392,quality,value_domain,051,2019-12-31,2023-12-31,5,0
ffiec051_R0529.7227,quality,value_domain,051,2019-12-31,2023-12-31,5,0
ffiec051_R0529.7397,quality,value_domain,051,2019-12-31,2023-12-31,5,0
ffiec051_R0610.7286,quality,completeness,051,2019-12-31,2023-12-31,5,0
ffiec051_R0610.7287,quality,completeness,051,2019-12-31,2023-12-31,5,0
ffiec051_R0610.7288,validity,bound,051,2019-12-31,2020-12-31,2,0
ffiec051_R0610.7298,quality,bound,051,2019-12-31,2023-12-31,5,1
ffiec051_R0610.7380,quality,completeness,051,2019-12-31,2022-12-31,4,2
ffiec051_R0610.7381,quality,function,051,2019-12-31,2022-12-31,4,0
ffiec051_R0610.7382,quality,complex,051,2019-12-31,2022-12-31,4,1
ffiec051_R0610.7383,quality,complex,051,2019-12-31,2022-12-31,4,1
ffiec051_R0780.7230,quality,completeness,051,2019-12-31,2023-12-31,5,0
ffiec051_R0780.7231,validity,compound,051,2019-12-31,2026-06-30,12,0
ffiec051_R0780.7232,validity,compound,051,2019-12-31,2026-06-30,12,0
ffiec051_R0780.7233,quality,compound,051,2019-12-31,2023-12-31,5,1
ffiec051_R0780.7234,validity,completeness,051,2019-12-31,2020-12-31,2,0
ffiec051_R0780.7235,quality,function,051,2019-12-31,2023-12-31,5,0
ffiec051_R0780.7299,quality,completeness,051,2019-12-31,2020-12-31,2,0
ffiec051_R0792.7228,quality,value_domain,051,2019-12-31,2026-06-30,12,0
ffiec051_R1050.7236,quality,value_domain,051,2019-12-31,2023-12-31,5,0
ffiec051_R1435.7165,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7166,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7167,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7168,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7169,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7170,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7171,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7172,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7173,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7174,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7175,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7176,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7177,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7178,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7179,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7180,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7181,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7182,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7183,quality,compound,051,2019-12-31,2025-06-30,8,0
ffiec051_R1435.7184,quality,compound,051,2019-12-31,2025-06-30,8,0
